,id,rooms
3791,4960,"(3, 142)"
3792,4960,"(4, 218)"
3793,4960,"(5, 123)"
3794,4960,"(6, 69)"
3795,4960,"(7, 16)"
3796,4960,"(8, 8)"
3797,4960,"(9, 12)"
3798,4960,"(10, 2)"
3799,4960,"(11, 3)"
3800,4960,"(12, 1)"
3801,4960,"(13, 1)"
3802,4960,"(14, 1)"
3803,4970,"(1, 19)"
3804,4970,"(2, 247)"
3805,4970,"(3, 1014)"
3806,4970,"(4, 919)"
3807,4970,"(5, 413)"
3808,4970,"(6, 148)"
3809,4970,"(7, 80)"
3810,4970,"(8, 37)"
3811,4970,"(9, 20)"
3812,4970,"(10, 12)"
3813,4970,"(11, 6)"
3814,4970,"(27, 1)"
3815,4970,"(37, 1)"
3816,4970,"(61, 1)"
3817,4983,"(1, 12)"
3818,4983,"(2, 63)"
3819,4983,"(3, 255)"
3820,4983,"(4, 333)"
3821,4983,"(5, 179)"
3822,4983,"(6, 63)"
3823,4983,"(7, 33)"
3824,4983,"(8, 19)"
3825,4983,"(9, 7)"
3826,4983,"(10, 7)"
3827,4983,"(11, 1)"
3828,4983,"(12, 2)"
3829,4983,"(14, 1)"
3830,4990,"(1, 2)"
3831,4990,"(2, 102)"
3832,4990,"(3, 426)"
3833,4990,"(4, 578)"
3834,4990,"(5, 421)"
3835,4990,"(6, 204)"
3836,4990,"(7, 95)"
3837,4990,"(8, 43)"
3838,4990,"(9, 25)"
3839,4990,"(10, 9)"
3840,4990,"(11, 6)"
3841,4990,"(12, 7)"
3842,4990,"(13, 3)"
3843,4990,"(15, 1)"
3844,4990,"(18, 1)"
3845,4990,"(19, 1)"
3846,4990,"(22, 1)"
3847,4990,"(24, 1)"
3848,4990,"(25, 1)"
3849,5000,"(1, 52)"
3850,5000,"(2, 479)"
3851,5000,"(3, 686)"
3852,5000,"(4, 992)"
3853,5000,"(5, 719)"
3854,5000,"(6, 605)"
3855,5000,"(7, 150)"
3856,5000,"(8, 53)"
3857,5000,"(9, 30)"
3858,5000,"(10, 4)"
3859,5000,"(11, 5)"
3860,5000,"(12, 2)"
3861,5000,"(13, 2)"
3862,5000,"(14, 2)"
3863,5000,"(22, 1)"
3864,5200,"(1, 1)"
3865,5200,"(2, 48)"
3866,5200,"(3, 124)"
3867,5200,"(4, 242)"
3868,5200,"(5, 245)"
3869,5200,"(6, 106)"
3870,5200,"(7, 26)"
3871,5200,"(8, 10)"
3872,5200,"(9, 7)"
3873,5200,"(10, 2)"
3874,5200,"(13, 1)"
3875,5210,"(1, 25)"
3876,5210,"(2, 60)"
3877,5210,"(3, 519)"
3878,5210,"(4, 1382)"
3879,5210,"(5, 814)"
3880,5210,"(6, 371)"
3881,5210,"(7, 114)"
3882,5210,"(8, 45)"
3883,5210,"(9, 17)"
3884,5210,"(10, 5)"
3885,5210,"(11, 2)"
3886,5210,"(12, 1)"
3887,5210,"(13, 2)"
3888,5220,"(1, 1)"
3889,5220,"(2, 42)"
3890,5220,"(3, 270)"
3891,5220,"(4, 835)"
3892,5220,"(5, 415)"
3893,5220,"(6, 161)"
3894,5220,"(7, 76)"
3895,5220,"(8, 25)"
3896,5220,"(9, 15)"
3897,5220,"(10, 11)"
3898,5220,"(11, 3)"
3899,5220,"(12, 4)"
3900,5220,"(13, 2)"
3901,5220,"(56, 1)"
3902,5230,"(1, 3)"
3903,5230,"(2, 47)"
3904,5230,"(3, 204)"
3905,5230,"(4, 653)"
3906,5230,"(5, 581)"
3907,5230,"(6, 549)"
3908,5230,"(7, 191)"
3909,5230,"(8, 103)"
3910,5230,"(9, 38)"
3911,5230,"(10, 19)"
3912,5230,"(11, 6)"
3913,5230,"(12, 3)"
3914,5230,"(13, 1)"
3915,5230,"(14, 1)"
3916,5230,"(16, 2)"
3917,5230,"(23, 1)"
3918,5240,"(2, 10)"
3919,5240,"(3, 123)"
3920,5240,"(4, 480)"
3921,5240,"(5, 279)"
3922,5240,"(6, 137)"
3923,5240,"(7, 49)"
3924,5240,"(8, 20)"
3925,5240,"(9, 7)"
3926,5240,"(10, 1)"
3927,5240,"(11, 1)"
3928,5240,"(12, 1)"
3929,5240,"(17, 1)"
3930,5250,"(1, 14)"
3931,5250,"(2, 159)"
3932,5250,"(3, 491)"
3933,5250,"(4, 1418)"
3934,5250,"(5, 1013)"
3935,5250,"(6, 557)"
3936,5250,"(7, 216)"
3937,5250,"(8, 80)"
3938,5250,"(9, 46)"
3939,5250,"(10, 16)"
3940,5250,"(11, 5)"
3941,5250,"(12, 5)"
3942,5250,"(13, 1)"
3943,5250,"(17, 1)"
3944,5250,"(19, 1)"
3945,5260,"(1, 22)"
3946,5260,"(2, 62)"
3947,5260,"(3, 453)"
3948,5260,"(4, 1034)"
3949,5260,"(5, 735)"
3950,5260,"(6, 414)"
3951,5260,"(7, 117)"
3952,5260,"(8, 49)"
3953,5260,"(9, 21)"
3954,5260,"(10, 12)"
3955,5260,"(11, 2)"
3956,5260,"(12, 1)"
3957,5260,"(13, 1)"
3958,5260,"(14, 1)"
3959,5270,"(1, 12)"
3960,5270,"(2, 212)"
3961,5270,"(3, 579)"
3962,5270,"(4, 1184)"
3963,5270,"(5, 766)"
3964,5270,"(6, 346)"
3965,5270,"(7, 133)"
3966,5270,"(8, 50)"
3967,5270,"(9, 16)"
3968,5270,"(10, 11)"
3969,5270,"(11, 5)"
3970,5270,"(12, 1)"
3971,5270,"(13, 4)"
3972,5270,"(14, 1)"
3973,5270,"(15, 2)"
3974,5270,"(16, 1)"
3975,5270,"(17, 1)"
3976,5270,"(18, 1)"
3977,5290,"(3, 22)"
3978,5290,"(4, 110)"
3979,5290,"(5, 86)"
3980,5290,"(6, 45)"
3981,5290,"(7, 15)"
3982,5290,"(8, 11)"
3983,5290,"(9, 10)"
3984,5290,"(10, 4)"
3985,5290,"(11, 3)"
3986,5290,"(13, 1)"
3987,5300,"(1, 11)"
3988,5300,"(2, 107)"
3989,5300,"(3, 382)"
3990,5300,"(4, 462)"
3991,5300,"(5, 334)"
3992,5300,"(6, 255)"
3993,5300,"(7, 92)"
3994,5300,"(8, 59)"
3995,5300,"(9, 25)"
3996,5300,"(10, 8)"
3997,5300,"(12, 3)"
3998,5300,"(13, 1)"
3999,5300,"(14, 1)"
4000,5300,"(15, 1)"
4001,5300,"(19, 1)"
4002,5300,"(27, 1)"
4003,5320,"(1, 1)"
4004,5320,"(2, 7)"
4005,5320,"(3, 72)"
4006,5320,"(4, 274)"
4007,5320,"(5, 169)"
4008,5320,"(6, 72)"
4009,5320,"(7, 13)"
4010,5320,"(8, 10)"
4011,5320,"(9, 5)"
4012,5320,"(11, 1)"
4013,5320,"(12, 1)"
4014,5320,"(16, 1)"
4015,5320,"(17, 1)"
4016,5330,"(1, 11)"
4017,5330,"(2, 59)"
4018,5330,"(3, 125)"
4019,5330,"(4, 384)"
4020,5330,"(5, 247)"
4021,5330,"(6, 148)"
4022,5330,"(7, 51)"
4023,5330,"(8, 35)"
4024,5330,"(9, 8)"
4025,5330,"(10, 2)"
4026,5330,"(12, 1)"
4027,5330,"(14, 1)"
4028,5350,"(2, 1)"
4029,5350,"(3, 29)"
4030,5350,"(4, 63)"
4031,5350,"(5, 50)"
4032,5350,"(6, 32)"
4033,5350,"(7, 12)"
4034,5350,"(8, 8)"
4035,5350,"(9, 4)"
4036,5350,"(10, 1)"
4037,5350,"(11, 2)"
4038,5350,"(13, 1)"
4039,5350,"(15, 2)"
4040,5370,"(1, 14)"
4041,5370,"(2, 70)"
4042,5370,"(3, 103)"
4043,5370,"(4, 93)"
4044,5370,"(5, 48)"
4045,5370,"(6, 43)"
4046,5370,"(7, 23)"
4047,5370,"(8, 11)"
4048,5370,"(9, 7)"
4049,5370,"(10, 2)"
4050,5370,"(12, 1)"
4051,5370,"(13, 2)"
4052,5370,"(14, 1)"
4053,5380,"(1, 5)"
4054,5380,"(2, 17)"
4055,5380,"(3, 28)"
4056,5380,"(4, 37)"
4057,5380,"(5, 34)"
4058,5380,"(6, 31)"
4059,5380,"(7, 6)"
4060,5380,"(8, 8)"
4061,5380,"(9, 6)"
4062,5380,"(10, 3)"
4063,5380,"(11, 1)"
4064,5380,"(12, 1)"
4065,5380,"(15, 1)"
4066,5390,"(1, 9)"
4067,5390,"(2, 26)"
4068,5390,"(3, 163)"
4069,5390,"(4, 207)"
4070,5390,"(5, 87)"
4071,5390,"(6, 26)"
4072,5390,"(7, 18)"
4073,5390,"(8, 8)"
4074,5390,"(9, 5)"
4075,5390,"(10, 1)"
4076,5390,"(11, 1)"
4077,5390,"(12, 1)"
4078,5400,"(1, 14)"
4079,5400,"(2, 77)"
4080,5400,"(3, 411)"
4081,5400,"(4, 590)"
4082,5400,"(5, 422)"
4083,5400,"(6, 228)"
4084,5400,"(7, 114)"
4085,5400,"(8, 61)"
4086,5400,"(9, 23)"
4087,5400,"(10, 13)"
4088,5400,"(11, 4)"
4089,5400,"(12, 6)"
4090,5450,"(1, 53)"
4091,5450,"(2, 320)"
4092,5450,"(3, 858)"
4093,5450,"(4, 1277)"
4094,5450,"(5, 696)"
4095,5450,"(6, 433)"
4096,5450,"(7, 226)"
4097,5450,"(8, 119)"
4098,5450,"(9, 38)"
4099,5450,"(10, 28)"
4100,5450,"(11, 6)"
4101,5450,"(12, 3)"
4102,5450,"(13, 3)"
4103,5450,"(14, 1)"
4104,5450,"(18, 1)"
4105,5450,"(21, 1)"
4106,5450,"(25, 1)"
4107,5450,"(29, 1)"
4108,5462,"(2, 4)"
4109,5462,"(3, 59)"
4110,5462,"(4, 113)"
4111,5462,"(5, 193)"
4112,5462,"(6, 106)"
4113,5462,"(7, 43)"
4114,5462,"(8, 24)"
4115,5462,"(9, 6)"
4116,5462,"(10, 2)"
4117,5462,"(12, 1)"
4118,5462,"(14, 1)"
4119,5463,"(1, 1)"
4120,5463,"(2, 11)"
4121,5463,"(3, 47)"
4122,5463,"(4, 93)"
4123,5463,"(5, 100)"
4124,5463,"(6, 59)"
4125,5463,"(7, 33)"
4126,5463,"(8, 25)"
4127,5463,"(9, 13)"
4128,5463,"(10, 3)"
4129,5463,"(11, 2)"
4130,5463,"(12, 1)"
4131,5463,"(14, 1)"
4132,5464,"(1, 10)"
4133,5464,"(2, 46)"
4134,5464,"(3, 160)"
4135,5464,"(4, 276)"
4136,5464,"(5, 139)"
4137,5464,"(6, 95)"
4138,5464,"(7, 55)"
4139,5464,"(8, 22)"
4140,5464,"(9, 11)"
4141,5464,"(10, 5)"
4142,5464,"(11, 6)"
4143,5464,"(12, 2)"
4144,5464,"(13, 1)"
4145,5464,"(14, 1)"
4146,5464,"(18, 1)"
4147,5464,"(23, 1)"
4148,5466,"(1, 3)"
4149,5466,"(2, 11)"
4150,5466,"(3, 75)"
4151,5466,"(4, 191)"
4152,5466,"(5, 172)"
4153,5466,"(6, 96)"
4154,5466,"(7, 45)"
4155,5466,"(8, 17)"
4156,5466,"(9, 5)"
4157,5466,"(10, 8)"
4158,5466,"(11, 1)"
4159,5466,"(12, 4)"
4160,5466,"(15, 1)"
4161,5471,"(1, 2)"
4162,5471,"(2, 35)"
4163,5471,"(3, 216)"
4164,5471,"(4, 466)"
4165,5471,"(5, 370)"
4166,5471,"(6, 233)"
4167,5471,"(7, 109)"
4168,5471,"(8, 58)"
4169,5471,"(9, 30)"
4170,5471,"(10, 15)"
4171,5471,"(11, 12)"
4172,5471,"(12, 4)"
4173,5471,"(13, 2)"
4174,5471,"(14, 3)"
4175,5471,"(18, 1)"
4176,5474,"(2, 10)"
4177,5474,"(3, 43)"
4178,5474,"(4, 101)"
4179,5474,"(5, 72)"
4180,5474,"(6, 33)"
4181,5474,"(7, 26)"
4182,5474,"(8, 5)"
4183,5474,"(9, 7)"
4184,5474,"(10, 2)"
4185,5474,"(11, 1)"
4186,5474,"(14, 1)"
4187,5485,"(2, 4)"
4188,5485,"(3, 19)"
4189,5485,"(4, 55)"
4190,5485,"(5, 42)"
4191,5485,"(6, 42)"
4192,5485,"(7, 16)"
4193,5485,"(8, 16)"
4194,5485,"(9, 7)"
4195,5485,"(10, 3)"
4196,5485,"(11, 3)"
4197,5485,"(12, 2)"
4198,5485,"(19, 1)"
4199,5491,"(2, 10)"
4200,5491,"(3, 34)"
4201,5491,"(4, 93)"
4202,5491,"(5, 66)"
4203,5491,"(6, 42)"
4204,5491,"(7, 22)"
4205,5491,"(8, 16)"
4206,5491,"(9, 7)"
4207,5491,"(10, 5)"
4208,5491,"(11, 3)"
4209,5491,"(57, 1)"
4210,5492,"(1, 2)"
4211,5492,"(2, 29)"
4212,5492,"(3, 204)"
4213,5492,"(4, 415)"
4214,5492,"(5, 339)"
4215,5492,"(6, 212)"
4216,5492,"(7, 94)"
4217,5492,"(8, 41)"
4218,5492,"(9, 22)"
4219,5492,"(10, 4)"
4220,5492,"(11, 4)"
4221,5492,"(12, 2)"
4222,5500,"(1, 10)"
4223,5500,"(2, 168)"
4224,5500,"(3, 938)"
4225,5500,"(4, 1498)"
4226,5500,"(5, 1173)"
4227,5500,"(6, 696)"
4228,5500,"(7, 244)"
4229,5500,"(8, 98)"
4230,5500,"(9, 45)"
4231,5500,"(10, 19)"
4232,5500,"(11, 10)"
4233,5500,"(12, 2)"
4234,5500,"(14, 1)"
4235,5500,"(15, 1)"
4236,5500,"(17, 1)"
4237,5500,"(24, 1)"
4238,5540,"(1, 1)"
4239,5540,"(2, 22)"
4240,5540,"(3, 159)"
4241,5540,"(4, 345)"
4242,5540,"(5, 291)"
4243,5540,"(6, 169)"
4244,5540,"(7, 97)"
4245,5540,"(8, 33)"
4246,5540,"(9, 14)"
4247,5540,"(10, 9)"
4248,5540,"(11, 6)"
4249,5540,"(12, 4)"
4250,5540,"(13, 1)"
4251,5550,"(2, 20)"
4252,5550,"(3, 171)"
4253,5550,"(4, 457)"
4254,5550,"(5, 356)"
4255,5550,"(6, 156)"
4256,5550,"(7, 63)"
4257,5550,"(8, 14)"
4258,5550,"(9, 8)"
4259,5550,"(10, 2)"
4260,5550,"(11, 1)"
4261,5550,"(12, 2)"
4262,5550,"(14, 1)"
4263,5550,"(18, 1)"
4264,5560,"(1, 1)"
4265,5560,"(2, 31)"
4266,5560,"(3, 131)"
4267,5560,"(4, 334)"
4268,5560,"(5, 272)"
4269,5560,"(6, 236)"
4270,5560,"(7, 103)"
4271,5560,"(8, 46)"
4272,5560,"(9, 18)"
4273,5560,"(10, 8)"
4274,5560,"(11, 4)"
4275,5560,"(12, 8)"
4276,5560,"(13, 2)"
4277,5560,"(14, 2)"
4278,5560,"(15, 2)"
4279,5580,"(1, 4)"
4280,5580,"(2, 17)"
4281,5580,"(3, 107)"
4282,5580,"(4, 263)"
4283,5580,"(5, 248)"
4284,5580,"(6, 148)"
4285,5580,"(7, 68)"
4286,5580,"(8, 44)"
4287,5580,"(9, 11)"
4288,5580,"(10, 10)"
4289,5580,"(11, 4)"
4290,5580,"(12, 1)"
4291,5580,"(13, 2)"
4292,5580,"(14, 1)"
4293,5591,"(1, 1)"
4294,5591,"(2, 13)"
4295,5591,"(3, 99)"
4296,5591,"(4, 169)"
4297,5591,"(5, 128)"
4298,5591,"(6, 84)"
4299,5591,"(7, 56)"
4300,5591,"(8, 26)"
4301,5591,"(9, 8)"
4302,5591,"(10, 7)"
4303,5591,"(11, 4)"
4304,5591,"(12, 2)"
4305,5591,"(14, 1)"
4306,5592,"(1, 1)"
4307,5592,"(2, 14)"
4308,5592,"(3, 101)"
4309,5592,"(4, 210)"
4310,5592,"(5, 165)"
4311,5592,"(6, 121)"
4312,5592,"(7, 75)"
4313,5592,"(8, 33)"
4314,5592,"(9, 25)"
4315,5592,"(10, 13)"
4316,5592,"(11, 2)"
4317,5592,"(12, 3)"
4318,5592,"(13, 1)"
4319,5592,"(14, 1)"
4320,5592,"(17, 1)"
4321,5600,"(1, 14)"
4322,5600,"(2, 172)"
4323,5600,"(3, 768)"
4324,5600,"(4, 1305)"
4325,5600,"(5, 934)"
4326,5600,"(6, 445)"
4327,5600,"(7, 215)"
4328,5600,"(8, 115)"
4329,5600,"(9, 61)"
4330,5600,"(10, 26)"
4331,5600,"(11, 12)"
4332,5600,"(12, 6)"
4333,5600,"(13, 2)"
4334,5600,"(14, 5)"
4335,5600,"(19, 1)"
4336,5610,"(1, 5)"
4337,5610,"(2, 140)"
4338,5610,"(3, 419)"
4339,5610,"(4, 699)"
4340,5610,"(5, 490)"
4341,5610,"(6, 282)"
4342,5610,"(7, 142)"
4343,5610,"(8, 86)"
4344,5610,"(9, 28)"
4345,5610,"(10, 21)"
4346,5610,"(11, 14)"
4347,5610,"(12, 6)"
4348,5610,"(13, 3)"
4349,5610,"(15, 1)"
4350,5610,"(17, 1)"
4351,5610,"(18, 1)"
4352,5620,"(1, 3)"
4353,5620,"(2, 45)"
4354,5620,"(3, 214)"
4355,5620,"(4, 346)"
4356,5620,"(5, 297)"
4357,5620,"(6, 195)"
4358,5620,"(7, 105)"
4359,5620,"(8, 58)"
4360,5620,"(9, 26)"
4361,5620,"(10, 16)"
4362,5620,"(11, 8)"
4363,5620,"(12, 5)"
4364,5620,"(13, 2)"
4365,5620,"(14, 2)"
4366,5620,"(15, 1)"
4367,5631,"(2, 22)"
4368,5631,"(3, 116)"
4369,5631,"(4, 202)"
4370,5631,"(5, 143)"
4371,5631,"(6, 69)"
4372,5631,"(7, 48)"
4373,5631,"(8, 18)"
4374,5631,"(9, 10)"
4375,5631,"(10, 5)"
4376,5631,"(11, 3)"
4377,5631,"(12, 4)"
4378,5631,"(13, 1)"
4379,5631,"(19, 1)"
4380,5631,"(25, 1)"
4381,5642,"(1, 5)"
4382,5642,"(2, 21)"
4383,5642,"(3, 93)"
4384,5642,"(4, 148)"
4385,5642,"(5, 74)"
4386,5642,"(6, 44)"
4387,5642,"(7, 25)"
4388,5642,"(8, 6)"
4389,5642,"(9, 7)"
4390,5642,"(10, 2)"
4391,5642,"(11, 1)"
4392,5642,"(12, 1)"
4393,5672,"(1, 2)"
4394,5672,"(2, 23)"
4395,5672,"(3, 223)"
4396,5672,"(4, 439)"
4397,5672,"(5, 345)"
4398,5672,"(6, 187)"
4399,5672,"(7, 120)"
4400,5672,"(8, 54)"
4401,5672,"(9, 28)"
4402,5672,"(10, 9)"
4403,5672,"(11, 7)"
4404,5672,"(12, 7)"
4405,5672,"(13, 1)"
4406,5672,"(14, 1)"
4407,5672,"(15, 1)"
4408,5672,"(16, 2)"
4409,5683,"(1, 7)"
4410,5683,"(2, 49)"
4411,5683,"(3, 205)"
4412,5683,"(4, 403)"
4413,5683,"(5, 292)"
4414,5683,"(6, 154)"
4415,5683,"(7, 96)"
4416,5683,"(8, 47)"
4417,5683,"(9, 21)"
4418,5683,"(10, 18)"
4419,5683,"(11, 5)"
4420,5683,"(12, 2)"
4421,5683,"(13, 1)"
4422,5683,"(14, 1)"
4423,5683,"(15, 1)"
4424,5683,"(19, 1)"
4425,5683,"(20, 2)"
4426,5683,"(33, 1)"
4427,5690,"(1, 9)"
4428,5690,"(2, 59)"
4429,5690,"(3, 237)"
4430,5690,"(4, 498)"
4431,5690,"(5, 419)"
4432,5690,"(6, 296)"
4433,5690,"(7, 135)"
4434,5690,"(8, 66)"
4435,5690,"(9, 17)"
4436,5690,"(10, 19)"
4437,5690,"(11, 6)"
4438,5690,"(12, 3)"
4439,5700,"(1, 51)"
4440,5700,"(2, 398)"
4441,5700,"(3, 1276)"
4442,5700,"(4, 2468)"
4443,5700,"(5, 1790)"
4444,5700,"(6, 1074)"
4445,5700,"(7, 499)"
4446,5700,"(8, 196)"
4447,5700,"(9, 77)"
4448,5700,"(10, 39)"
4449,5700,"(11, 20)"
4450,5700,"(12, 10)"
4451,5700,"(13, 5)"
4452,5700,"(14, 3)"
4453,5700,"(15, 1)"
4454,5700,"(16, 1)"
4455,5700,"(18, 1)"
4456,5750,"(1, 6)"
4457,5750,"(2, 65)"
4458,5750,"(3, 360)"
4459,5750,"(4, 682)"
4460,5750,"(5, 581)"
4461,5750,"(6, 410)"
4462,5750,"(7, 216)"
4463,5750,"(8, 106)"
4464,5750,"(9, 55)"
4465,5750,"(10, 34)"
4466,5750,"(11, 10)"
4467,5750,"(12, 10)"
4468,5750,"(14, 2)"
4469,5750,"(15, 1)"
4470,5750,"(20, 1)"
4471,5750,"(21, 1)"
4472,5762,"(1, 3)"
4473,5762,"(2, 22)"
4474,5762,"(3, 142)"
4475,5762,"(4, 277)"
4476,5762,"(5, 274)"
4477,5762,"(6, 182)"
4478,5762,"(7, 101)"
4479,5762,"(8, 48)"
4480,5762,"(9, 16)"
4481,5762,"(10, 7)"
4482,5762,"(11, 5)"
4483,5762,"(12, 2)"
4484,5762,"(13, 1)"
4485,5762,"(16, 1)"
4486,5771,"(1, 1)"
4487,5771,"(2, 27)"
4488,5771,"(3, 175)"
4489,5771,"(4, 253)"
4490,5771,"(5, 226)"
4491,5771,"(6, 139)"
4492,5771,"(7, 71)"
4493,5771,"(8, 31)"
4494,5771,"(9, 8)"
4495,5771,"(10, 8)"
4496,5771,"(11, 4)"
4497,5771,"(13, 1)"
4498,5771,"(14, 1)"
4499,5771,"(20, 1)"
4500,5771,"(23, 2)"
4501,5772,"(1, 1)"
4502,5772,"(2, 26)"
4503,5772,"(3, 98)"
4504,5772,"(4, 152)"
4505,5772,"(5, 132)"
4506,5772,"(6, 90)"
4507,5772,"(7, 28)"
4508,5772,"(8, 13)"
4509,5772,"(9, 11)"
4510,5772,"(10, 6)"
4511,5772,"(12, 1)"
4512,5772,"(14, 1)"
4513,5772,"(16, 1)"
4514,5792,"(1, 1)"
4515,5792,"(2, 46)"
4516,5792,"(3, 183)"
4517,5792,"(4, 488)"
4518,5792,"(5, 476)"
4519,5792,"(6, 302)"
4520,5792,"(7, 121)"
4521,5792,"(8, 46)"
4522,5792,"(9, 29)"
4523,5792,"(10, 18)"
4524,5792,"(11, 9)"
4525,5792,"(12, 3)"
4526,5792,"(15, 1)"
4527,5792,"(29, 1)"
4528,5792,"(119, 1)"
4529,5800,"(1, 9)"
4530,5800,"(2, 123)"
4531,5800,"(3, 477)"
4532,5800,"(4, 1138)"
4533,5800,"(5, 869)"
4534,5800,"(6, 411)"
4535,5800,"(7, 159)"
4536,5800,"(8, 84)"
4537,5800,"(9, 39)"
4538,5800,"(10, 8)"
4539,5800,"(11, 7)"
4540,5800,"(12, 2)"
4541,5800,"(14, 1)"
4542,5800,"(33, 1)"
4543,5853,"(1, 1)"
4544,5853,"(2, 41)"
4545,5853,"(3, 165)"
4546,5853,"(4, 338)"
4547,5853,"(5, 254)"
4548,5853,"(6, 142)"
4549,5853,"(7, 76)"
4550,5853,"(8, 49)"
4551,5853,"(9, 24)"
4552,5853,"(10, 11)"
4553,5853,"(11, 3)"
4554,5853,"(12, 1)"
4555,5853,"(14, 1)"
4556,5853,"(15, 1)"
4557,5853,"(16, 1)"
4558,5854,"(1, 7)"
4559,5854,"(2, 6)"
4560,5854,"(3, 84)"
4561,5854,"(4, 142)"
4562,5854,"(5, 100)"
4563,5854,"(6, 49)"
4564,5854,"(7, 33)"
4565,5854,"(8, 19)"
4566,5854,"(9, 5)"
4567,5854,"(10, 5)"
4568,5854,"(11, 3)"
4569,5856,"(1, 1)"
4570,5856,"(2, 25)"
4571,5856,"(3, 77)"
4572,5856,"(4, 178)"
4573,5856,"(5, 118)"
4574,5856,"(6, 72)"
4575,5856,"(7, 24)"
4576,5856,"(8, 10)"
4577,5856,"(9, 4)"
4578,5856,"(10, 3)"
4579,5856,"(11, 2)"
4580,5863,"(2, 6)"
4581,5863,"(3, 42)"
4582,5863,"(4, 108)"
4583,5863,"(5, 110)"
4584,5863,"(6, 46)"
4585,5863,"(7, 23)"
4586,5863,"(8, 12)"
4587,5863,"(9, 7)"
4588,5863,"(13, 1)"
4589,5871,"(1, 1)"
4590,5871,"(2, 31)"
4591,5871,"(3, 153)"
4592,5871,"(4, 196)"
4593,5871,"(5, 93)"
4594,5871,"(6, 58)"
4595,5871,"(7, 39)"
4596,5871,"(8, 23)"
4597,5871,"(9, 10)"
4598,5871,"(10, 5)"
4599,5871,"(11, 3)"
4600,5871,"(12, 2)"
4601,5871,"(13, 1)"
4602,5871,"(15, 1)"
4603,5871,"(53, 1)"
4604,5874,"(1, 9)"
4605,5874,"(2, 30)"
4606,5874,"(3, 151)"
4607,5874,"(4, 226)"
4608,5874,"(5, 128)"
4609,5874,"(6, 80)"
4610,5874,"(7, 56)"
4611,5874,"(8, 14)"
4612,5874,"(9, 9)"
4613,5874,"(10, 9)"
4614,5874,"(11, 2)"
4615,5874,"(12, 3)"
4616,5874,"(13, 2)"
4617,5874,"(62, 1)"
4618,5881,"(1, 2)"
4619,5881,"(2, 17)"
4620,5881,"(3, 73)"
4621,5881,"(4, 173)"
4622,5881,"(5, 165)"
4623,5881,"(6, 128)"
4624,5881,"(7, 36)"
4625,5881,"(8, 26)"
4626,5881,"(9, 12)"
4627,5881,"(10, 9)"
4628,5881,"(11, 3)"
4629,5881,"(13, 1)"
4630,5882,"(1, 4)"
4631,5882,"(2, 16)"
4632,5882,"(3, 27)"
4633,5882,"(4, 56)"
4634,5882,"(5, 50)"
4635,5882,"(6, 40)"
4636,5882,"(7, 24)"
4637,5882,"(8, 11)"
4638,5882,"(9, 8)"
4639,5882,"(10, 3)"
4640,5882,"(11, 2)"
4641,5882,"(12, 1)"
4642,5882,"(14, 1)"
4643,5883,"(1, 2)"
4644,5883,"(2, 6)"
4645,5883,"(3, 25)"
4646,5883,"(4, 59)"
4647,5883,"(5, 53)"
4648,5883,"(6, 37)"
4649,5883,"(7, 16)"
4650,5883,"(8, 7)"
4651,5883,"(9, 4)"
4652,5883,"(10, 6)"
4653,5883,"(11, 4)"
4654,5883,"(16, 1)"
4655,5884,"(2, 2)"
4656,5884,"(3, 29)"
4657,5884,"(4, 61)"
4658,5884,"(5, 67)"
4659,5884,"(6, 39)"
4660,5884,"(7, 17)"
4661,5884,"(8, 8)"
4662,5884,"(9, 5)"
4663,5884,"(10, 2)"
4664,5884,"(12, 1)"
4665,5892,"(1, 1)"
4666,5892,"(2, 12)"
4667,5892,"(3, 37)"
4668,5892,"(4, 87)"
4669,5892,"(5, 57)"
4670,5892,"(6, 34)"
4671,5892,"(7, 26)"
4672,5892,"(8, 7)"
4673,5892,"(9, 5)"
4674,5892,"(10, 5)"
4675,5892,"(11, 1)"
4676,5900,"(1, 6)"
4677,5900,"(2, 142)"
4678,5900,"(3, 444)"
4679,5900,"(4, 692)"
4680,5900,"(5, 412)"
4681,5900,"(6, 230)"
4682,5900,"(7, 88)"
4683,5900,"(8, 51)"
4684,5900,"(9, 24)"
4685,5900,"(10, 20)"
4686,5900,"(11, 11)"
4687,5900,"(12, 3)"
4688,5900,"(13, 4)"
4689,5900,"(14, 2)"
4690,5900,"(15, 2)"
4691,5900,"(16, 1)"
4692,5900,"(20, 1)"
4693,5900,"(26, 1)"
4694,5932,"(1, 2)"
4695,5932,"(2, 31)"
4696,5932,"(3, 301)"
4697,5932,"(4, 554)"
4698,5932,"(5, 276)"
4699,5932,"(6, 147)"
4700,5932,"(7, 58)"
4701,5932,"(8, 33)"
4702,5932,"(9, 7)"
4703,5932,"(10, 6)"
4704,5932,"(11, 6)"
4705,5932,"(12, 1)"
4706,5932,"(13, 2)"
4707,5935,"(1, 1)"
4708,5935,"(2, 5)"
4709,5935,"(3, 76)"
4710,5935,"(4, 96)"
4711,5935,"(5, 88)"
4712,5935,"(6, 33)"
4713,5935,"(7, 21)"
4714,5935,"(8, 9)"
4715,5935,"(9, 3)"
4716,5935,"(10, 4)"
4717,5935,"(12, 1)"
4718,5935,"(13, 1)"
4719,5953,"(1, 6)"
4720,5953,"(2, 175)"
4721,5953,"(3, 379)"
